NO_OF_SAMPLES	3000
TOT_NO_OF_CHAN	6
FREQUENCY	100.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2018-06-12, 12:03:29	3873.90348709
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Fx	Fy	Fz	Mx	My	Mz
CHANNEL_GAIN	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
0.001373	-0.008698	0.767987	0.004120	0.083162	0.003510	
0.000458	-0.008698	0.768292	0.004425	0.082856	0.003204	
0.001373	-0.008392	0.767681	0.004425	0.083467	0.003204	
0.001678	-0.007782	0.767681	0.005035	0.082551	0.003815	
0.001068	-0.007782	0.767681	0.005341	0.081331	0.003510	
0.000153	-0.007782	0.767681	0.003510	0.081331	0.003204	
0.000458	-0.008698	0.767987	0.004425	0.082246	0.003815	
0.001678	-0.008087	0.768902	0.004120	0.082246	0.003815	
0.001678	-0.008087	0.768292	0.003815	0.082246	0.003510	
0.001373	-0.008698	0.767987	0.004120	0.080720	0.003510	
0.001984	-0.007782	0.767681	0.004120	0.081636	0.003815	
0.001678	-0.008392	0.768292	0.005035	0.080720	0.003815	
0.001373	-0.008087	0.768292	0.004120	0.081636	0.003204	
0.001678	-0.008087	0.766766	0.004425	0.080720	0.003815	
0.002899	-0.007172	0.766766	0.004425	0.080110	0.003204	
0.002899	-0.007782	0.767681	0.002289	0.079499	0.002289	
0.002899	-0.007172	0.766766	0.003204	0.079194	0.002289	
0.003204	-0.007782	0.767681	0.003815	0.078584	0.003204	
0.004120	-0.008392	0.766461	0.003510	0.078584	0.002899	
0.002289	-0.007172	0.767071	0.002899	0.077363	0.002899	
0.003204	-0.008698	0.767681	0.003510	0.078584	0.003204	
0.003510	-0.008392	0.768292	0.003204	0.077363	0.003204	
0.004120	-0.008698	0.768902	0.003204	0.077363	0.003204	
0.002899	-0.008698	0.769818	0.004120	0.077058	0.003204	
0.003510	-0.007782	0.766461	0.004120	0.076448	0.003510	
0.004120	-0.008392	0.767987	0.003815	0.076448	0.003204	
0.003204	-0.007172	0.767681	0.004425	0.076143	0.003510	
0.003510	-0.006561	0.766766	0.004425	0.074617	0.001984	
0.003510	-0.007172	0.767987	0.005341	0.075532	0.001984	
0.003204	-0.006256	0.766155	0.005341	0.074922	0.001984	
0.004120	-0.005035	0.766461	0.005951	0.074617	0.003510	
0.002899	-0.006867	0.766766	0.006256	0.074922	0.001984	
0.003204	-0.005951	0.766461	0.006867	0.076143	0.002289	
0.003204	-0.006256	0.766461	0.007172	0.075532	0.002899	
0.003204	-0.005951	0.766766	0.006256	0.076448	0.002289	
0.002899	-0.005646	0.766766	0.008392	0.076753	0.002899	
0.002289	-0.004730	0.767681	0.008392	0.076753	0.002899	
0.001984	-0.004730	0.767987	0.008087	0.078279	0.003204	
0.001373	-0.004730	0.768902	0.007172	0.077058	0.003510	
0.002899	-0.005646	0.768292	0.007172	0.077974	0.003815	
0.001984	-0.005646	0.768597	0.008392	0.077058	0.002899	
0.002899	-0.005951	0.767681	0.007172	0.077363	0.003510	
0.003510	-0.005646	0.768902	0.007477	0.076753	0.003510	
0.003510	-0.005951	0.767681	0.007477	0.076448	0.004425	
0.003510	-0.005035	0.767987	0.007782	0.076753	0.003815	
0.002899	-0.004730	0.766766	0.007782	0.075532	0.004425	
0.003510	-0.005951	0.767987	0.008392	0.076143	0.003815	
0.004120	-0.005035	0.766766	0.008392	0.074922	0.003510	
0.003510	-0.005035	0.766766	0.008392	0.074617	0.003204	
0.004120	-0.005951	0.768292	0.007477	0.074311	0.003815	
0.003204	-0.005035	0.767071	0.007782	0.074922	0.003815	
0.004425	-0.004730	0.768597	0.009003	0.074311	0.003204	
0.005035	-0.005951	0.768292	0.009308	0.074311	0.004120	
0.004120	-0.005035	0.768292	0.009613	0.073091	0.003510	
0.005035	-0.005646	0.767681	0.010529	0.072786	0.003204	
0.004425	-0.004425	0.766155	0.010224	0.072175	0.003204	
0.005035	-0.003204	0.766155	0.009918	0.070649	0.003204	
0.005646	-0.004425	0.767071	0.010224	0.070344	0.002899	
0.005341	-0.003815	0.766461	0.009918	0.069123	0.002899	
0.005341	-0.003815	0.767071	0.010529	0.068818	0.003204	
0.005035	-0.002899	0.767681	0.010224	0.068513	0.002289	
0.005035	-0.003815	0.768292	0.011139	0.068818	0.003204	
0.004425	-0.002594	0.767987	0.010224	0.067292	0.003204	
0.005646	-0.002594	0.768902	0.011749	0.066377	0.003204	
0.005341	-0.002899	0.769207	0.011444	0.066377	0.003510	
0.005646	-0.002899	0.769818	0.012055	0.065156	0.003815	
0.005341	-0.001984	0.768902	0.012055	0.064240	0.003204	
0.005341	-0.003815	0.769207	0.012970	0.063325	0.003204	
0.005035	-0.002289	0.768597	0.012970	0.063020	0.002899	
0.004120	-0.003204	0.767987	0.014191	0.063020	0.003510	
0.004120	-0.002899	0.767681	0.012360	0.063325	0.004120	
0.004425	-0.002899	0.768902	0.013886	0.063020	0.003815	
0.004425	-0.002899	0.768597	0.013886	0.063020	0.003510	
0.004425	-0.002899	0.768292	0.014191	0.062104	0.003204	
0.005646	-0.002289	0.767987	0.013581	0.063020	0.004425	
0.005646	-0.002289	0.768902	0.012970	0.062104	0.004120	
0.006256	-0.002899	0.768597	0.013275	0.061189	0.004425	
0.005951	-0.002594	0.767071	0.012055	0.061799	0.004425	
0.007172	-0.002899	0.768292	0.012360	0.061799	0.005035	
0.007172	-0.003204	0.767987	0.011749	0.061799	0.003815	
0.007782	-0.002899	0.767071	0.012970	0.061189	0.004425	
0.007782	-0.002899	0.766766	0.011749	0.062715	0.005035	
0.007172	-0.003204	0.767681	0.012360	0.062409	0.004120	
0.007172	-0.003815	0.767681	0.012360	0.062409	0.004425	
0.006561	-0.003815	0.766766	0.010224	0.062715	0.004120	
0.007172	-0.003204	0.767987	0.010529	0.064851	0.003510	
0.005646	-0.004425	0.767071	0.009918	0.065156	0.003815	
0.005951	-0.004730	0.767071	0.009003	0.066377	0.003815	
0.005646	-0.003815	0.767681	0.008392	0.066987	0.003510	
0.005646	-0.004730	0.766766	0.009308	0.068208	0.003815	
0.005035	-0.005035	0.767681	0.009003	0.068513	0.003510	
0.005035	-0.005035	0.767681	0.007782	0.069123	0.002289	
0.004120	-0.005035	0.767681	0.007782	0.070954	0.002899	
0.003510	-0.005035	0.767987	0.007172	0.072175	0.003510	
0.003510	-0.004730	0.767681	0.006867	0.074617	0.003204	
0.004120	-0.005035	0.767987	0.007172	0.075532	0.002289	
0.002899	-0.005035	0.768292	0.005951	0.077058	0.002289	
0.001984	-0.005646	0.768292	0.005646	0.078584	0.002289	
0.002899	-0.006256	0.768292	0.005035	0.078584	0.003204	
0.001678	-0.005951	0.768292	0.004120	0.080110	0.002899	
0.002899	-0.005951	0.767681	0.003815	0.080720	0.003815	
0.003815	-0.006561	0.769818	0.004120	0.081636	0.003815	
0.002289	-0.006561	0.766461	0.004425	0.082551	0.003815	
0.003204	-0.007172	0.768292	0.003510	0.083162	0.003510	
0.003204	-0.006867	0.767681	0.001984	0.083162	0.003510	
0.002289	-0.007172	0.766766	0.002289	0.083162	0.003204	
0.003815	-0.006256	0.765240	0.003510	0.082551	0.003510	
0.003510	-0.007782	0.766155	0.001984	0.083467	0.002899	
0.002899	-0.007782	0.766155	0.001984	0.084382	0.003510	
0.001068	-0.007782	0.766155	0.002899	0.084382	0.004425	
0.001373	-0.007172	0.766766	0.001373	0.084993	0.003815	
0.000153	-0.006561	0.766155	0.002289	0.084993	0.003815	
0.000458	-0.006867	0.768597	0.001678	0.086519	0.002899	
-0.000153	-0.007172	0.767681	0.001068	0.086213	0.003510	
-0.000763	-0.006256	0.767681	0.000458	0.085603	0.003815	
-0.000458	-0.006561	0.767987	0.001373	0.086213	0.003510	
-0.000763	-0.006867	0.768902	0.001373	0.086213	0.003510	
-0.001068	-0.006256	0.767987	0.000458	0.086213	0.003510	
-0.000458	-0.006256	0.768292	0.000458	0.084993	0.003815	
-0.000763	-0.005951	0.768597	0.001373	0.084688	0.003815	
-0.000763	-0.006561	0.768902	0.000458	0.085298	0.003815	
-0.001984	-0.005646	0.769818	0.000153	0.085603	0.003510	
-0.000153	-0.006256	0.769818	0.000458	0.084993	0.003815	
-0.000458	-0.006867	0.768597	0.001678	0.084382	0.003204	
0.000153	-0.007172	0.768902	0.001068	0.084993	0.002899	
0.000458	-0.005951	0.768902	0.001984	0.084382	0.003204	
0.001373	-0.006561	0.768597	0.002899	0.084077	0.003204	
0.000458	-0.005951	0.767987	0.001678	0.084382	0.003204	
0.000153	-0.005035	0.768902	0.001678	0.083467	0.002899	
0.001373	-0.006256	0.767681	0.001678	0.082856	0.002899	
0.001373	-0.006561	0.767987	0.000153	0.083467	0.002899	
0.000458	-0.007172	0.767071	0.000458	0.082856	0.002899	
0.001373	-0.006561	0.767681	0.000458	0.081636	0.004120	
0.001373	-0.007172	0.766766	0.000153	0.081636	0.003204	
0.000458	-0.006561	0.767681	-0.000153	0.081331	0.003510	
0.001984	-0.008087	0.769818	-0.000763	0.080110	0.003510	
0.001068	-0.008087	0.768292	-0.001068	0.080110	0.002899	
0.000458	-0.007172	0.766766	-0.001678	0.077974	0.003510	
0.001984	-0.008087	0.767681	-0.001984	0.075227	0.003510	
0.001678	-0.008087	0.766766	-0.000458	0.074617	0.003815	
0.002289	-0.006561	0.767681	-0.000763	0.073396	0.002899	
0.004120	-0.006867	0.767987	-0.000153	0.071260	0.003510	
0.004120	-0.007782	0.767681	-0.000458	0.070039	0.002289	
0.005035	-0.008087	0.767681	-0.000458	0.068208	0.002899	
0.005646	-0.008392	0.766766	-0.001068	0.066377	0.002289	
0.006561	-0.008087	0.766461	-0.000763	0.064240	0.002289	
0.007172	-0.008087	0.766461	-0.001678	0.063020	0.002899	
0.007172	-0.008087	0.766766	-0.000153	0.062409	0.003204	
0.007782	-0.008698	0.768902	-0.001068	0.061799	0.003815	
0.007782	-0.008698	0.768902	-0.001068	0.061189	0.003510	
0.008087	-0.008087	0.770123	-0.000458	0.061189	0.004120	
0.009003	-0.008087	0.770123	0.000458	0.061189	0.003815	
0.007782	-0.008392	0.768902	-0.000458	0.060578	0.003510	
0.008392	-0.008087	0.767681	0.001373	0.059968	0.003510	
0.009003	-0.007172	0.768902	0.001678	0.060578	0.003510	
0.008392	-0.007782	0.769207	0.001373	0.061189	0.003510	
0.009003	-0.006561	0.768597	0.000458	0.062409	0.003204	
0.007782	-0.007172	0.767681	0.000458	0.062715	0.005035	
0.007477	-0.007172	0.767071	0.001678	0.063020	0.003510	
0.005951	-0.007172	0.766766	0.001068	0.064240	0.003815	
0.007172	-0.007782	0.767071	0.001678	0.065766	0.003510	
0.005035	-0.007172	0.767071	0.001678	0.066682	0.003815	
0.004425	-0.006561	0.768902	0.001373	0.067292	0.003815	
0.004425	-0.007172	0.767681	0.002289	0.068818	0.004120	
0.005341	-0.006256	0.768292	0.003510	0.070344	0.001984	
0.004425	-0.005951	0.768292	0.001984	0.070649	0.003510	
0.005035	-0.006561	0.768902	0.002899	0.070649	0.003815	
0.004120	-0.005951	0.767681	0.003510	0.072175	0.004120	
0.004120	-0.006256	0.767071	0.003815	0.073091	0.003815	
0.004120	-0.005951	0.767681	0.003815	0.073091	0.002899	
0.004120	-0.005951	0.766766	0.003815	0.073396	0.003815	
0.003204	-0.006867	0.768292	0.003510	0.074311	0.003815	
0.003510	-0.005951	0.767987	0.003510	0.074922	0.003815	
0.004120	-0.005951	0.766766	0.002899	0.075227	0.003815	
0.004120	-0.006256	0.767681	0.004120	0.074922	0.003815	
0.004425	-0.005951	0.766766	0.003510	0.074922	0.005035	
0.004120	-0.006256	0.768292	0.003510	0.075532	0.005035	
0.003815	-0.007172	0.767987	0.003510	0.075532	0.005035	
0.002899	-0.006256	0.768597	0.004120	0.074922	0.004425	
0.002899	-0.006256	0.768902	0.003510	0.076448	0.005341	
0.002899	-0.006256	0.768597	0.003815	0.076143	0.005646	
0.002899	-0.005951	0.768902	0.003815	0.076448	0.004120	
0.002899	-0.005951	0.768902	0.003510	0.077058	0.005341	
0.003204	-0.005951	0.767681	0.003815	0.076753	0.004425	
0.002899	-0.006256	0.768902	0.003815	0.076143	0.005646	
0.002899	-0.006256	0.767681	0.003204	0.076143	0.005341	
0.003204	-0.006256	0.767681	0.003510	0.076143	0.003815	
0.003510	-0.006256	0.766766	0.004425	0.076143	0.004425	
0.003204	-0.005035	0.766461	0.005035	0.074922	0.004425	
0.002899	-0.005951	0.766766	0.004425	0.074617	0.003815	
0.001984	-0.005035	0.767987	0.005035	0.074311	0.005341	
0.001984	-0.005951	0.766766	0.004120	0.075532	0.003510	
0.001984	-0.005646	0.767071	0.005035	0.074922	0.003815	
0.002289	-0.004730	0.766461	0.005341	0.075227	0.005035	
0.002899	-0.005035	0.768292	0.004425	0.074922	0.004425	
0.001984	-0.004730	0.769818	0.005646	0.075532	0.003815	
0.001984	-0.005646	0.769818	0.004425	0.074617	0.003510	
0.001984	-0.005951	0.768292	0.005646	0.074922	0.003204	
0.001984	-0.005035	0.768597	0.005951	0.074311	0.003510	
0.001678	-0.004730	0.768902	0.006867	0.075532	0.003510	
0.002289	-0.005951	0.769207	0.006256	0.074922	0.002899	
0.002899	-0.005951	0.767681	0.007172	0.074311	0.003204	
0.002899	-0.004730	0.766766	0.007782	0.074617	0.003510	
0.004120	-0.005035	0.767681	0.007477	0.074006	0.003510	
0.004120	-0.005646	0.766766	0.007172	0.074617	0.003815	
0.003204	-0.005035	0.767071	0.007782	0.075532	0.003204	
0.003510	-0.005035	0.768902	0.007782	0.074922	0.003204	
0.003815	-0.005951	0.768292	0.007782	0.075532	0.002899	
0.004120	-0.005951	0.768292	0.007477	0.075532	0.002899	
0.004120	-0.005646	0.768292	0.008392	0.076143	0.003204	
0.004120	-0.005035	0.768902	0.008392	0.076753	0.003204	
0.004425	-0.006561	0.768292	0.008392	0.076448	0.002289	
0.004120	-0.004425	0.768292	0.009918	0.078584	0.003510	
0.002899	-0.005646	0.767681	0.009918	0.078889	0.003204	
0.003204	-0.005035	0.768902	0.009308	0.079499	0.003510	
0.001984	-0.004730	0.767681	0.009003	0.079194	0.002899	
0.002899	-0.004730	0.767071	0.009918	0.080720	0.003510	
0.002899	-0.005951	0.767987	0.009003	0.080720	0.002899	
0.002289	-0.004730	0.767681	0.009613	0.081331	0.002899	
0.002899	-0.005035	0.767681	0.009308	0.082856	0.002899	
0.001984	-0.006256	0.768902	0.010224	0.082856	0.003510	
0.001373	-0.005951	0.767681	0.010529	0.082856	0.003510	
0.000458	-0.005951	0.767681	0.009308	0.084382	0.002289	
-0.000153	-0.005646	0.768597	0.010529	0.084382	0.003204	
-0.000153	-0.004730	0.767071	0.009918	0.084688	0.002899	
0.001068	-0.004425	0.768292	0.010224	0.084993	0.003204	
-0.000153	-0.003815	0.768292	0.011139	0.084993	0.003510	
0.001373	-0.004730	0.766766	0.011444	0.084688	0.003510	
0.000458	-0.004730	0.767681	0.011444	0.084993	0.003815	
0.000458	-0.004425	0.767681	0.012055	0.084993	0.003204	
0.001373	-0.004730	0.767681	0.011749	0.084382	0.003204	
0.001373	-0.002899	0.767681	0.012055	0.083467	0.003815	
0.001373	-0.003815	0.768902	0.012055	0.084382	0.004425	
0.000153	-0.003204	0.767987	0.012970	0.084382	0.003510	
0.001373	-0.001984	0.768292	0.012055	0.084077	0.003510	
0.001068	-0.003204	0.767987	0.012970	0.083162	0.003815	
0.001678	-0.003815	0.767681	0.013581	0.082246	0.003815	
0.001373	-0.003815	0.768902	0.013581	0.083162	0.004120	
0.001373	-0.004425	0.768597	0.012970	0.082246	0.003815	
0.001984	-0.003204	0.768902	0.013275	0.082246	0.003815	
0.001984	-0.004425	0.769207	0.013275	0.082246	0.003204	
0.001678	-0.005035	0.769818	0.012970	0.082551	0.003204	
0.001678	-0.003815	0.768902	0.012360	0.081025	0.003510	
0.001984	-0.003815	0.768292	0.011749	0.081636	0.003815	
0.001373	-0.003815	0.769207	0.009918	0.081331	0.003510	
0.001373	-0.003815	0.767987	0.010529	0.081331	0.003815	
0.000458	-0.003815	0.767681	0.010529	0.080720	0.003815	
0.000458	-0.004425	0.768292	0.009613	0.081636	0.003815	
-0.000153	-0.004425	0.769818	0.009918	0.081636	0.003510	
-0.000153	-0.004730	0.769818	0.009003	0.081331	0.004120	
-0.001068	-0.005035	0.769818	0.009613	0.081331	0.003510	
-0.000763	-0.004730	0.767987	0.009308	0.081331	0.003510	
-0.000763	-0.003815	0.766766	0.009003	0.081331	0.003204	
-0.000153	-0.005951	0.769207	0.008087	0.080720	0.002899	
-0.000153	-0.005951	0.767987	0.009003	0.080110	0.003815	
-0.000153	-0.005035	0.768902	0.008392	0.080110	0.003510	
-0.000763	-0.005951	0.767071	0.008392	0.079194	0.003510	
-0.000153	-0.005646	0.767681	0.008392	0.078584	0.003815	
0.000153	-0.005951	0.768902	0.008392	0.077974	0.004425	
0.000458	-0.006561	0.766766	0.008392	0.077058	0.003815	
0.000458	-0.006561	0.767681	0.007782	0.076753	0.003510	
0.000458	-0.005035	0.766155	0.007782	0.076448	0.003510	
0.001984	-0.005951	0.766766	0.008087	0.074922	0.003510	
0.001984	-0.007172	0.766155	0.007782	0.074006	0.003815	
0.002899	-0.006561	0.767681	0.007477	0.072175	0.003815	
0.002899	-0.006561	0.766766	0.007172	0.072175	0.003510	
0.002289	-0.006561	0.768902	0.005951	0.071260	0.003815	
0.003204	-0.006561	0.769207	0.007477	0.071870	0.003204	
0.002899	-0.006561	0.769818	0.006867	0.071260	0.003510	
0.002899	-0.007172	0.769207	0.006256	0.070344	0.003815	
0.001984	-0.007172	0.770123	0.006867	0.071260	0.003815	
0.001373	-0.007172	0.770733	0.006867	0.070649	0.005035	
0.001678	-0.005951	0.771038	0.005951	0.071260	0.004120	
0.001984	-0.007782	0.770123	0.006256	0.070954	0.004120	
0.001984	-0.006256	0.771038	0.006867	0.070344	0.003510	
0.002899	-0.007172	0.769207	0.006867	0.070344	0.004120	
0.002899	-0.007172	0.768902	0.007172	0.069429	0.004425	
0.002899	-0.006561	0.766766	0.007172	0.068818	0.003815	
0.003204	-0.007172	0.767987	0.006256	0.069429	0.003510	
0.002899	-0.007782	0.769818	0.006256	0.069123	0.004425	
0.002289	-0.007172	0.768292	0.007172	0.068513	0.003815	
0.003204	-0.006561	0.766766	0.007782	0.068513	0.003815	
0.004120	-0.007172	0.766766	0.008392	0.067292	0.003815	
0.004120	-0.008087	0.767681	0.007172	0.067292	0.004425	
0.002899	-0.007172	0.766766	0.007172	0.065766	0.003815	
0.002899	-0.006256	0.767071	0.007172	0.065766	0.004425	
0.003510	-0.005951	0.767681	0.006867	0.064546	0.003510	
0.003204	-0.005951	0.768597	0.007172	0.063325	0.003815	
0.005035	-0.006256	0.767071	0.006867	0.062715	0.003204	
0.004425	-0.006256	0.766155	0.007477	0.060578	0.003204	
0.005951	-0.006561	0.767681	0.006256	0.059052	0.002289	
0.007172	-0.005951	0.766461	0.007172	0.056611	0.002289	
0.006561	-0.005951	0.766766	0.006256	0.055695	0.003204	
0.007782	-0.007782	0.767987	0.006256	0.053559	0.002899	
0.006561	-0.006867	0.767987	0.006256	0.052033	0.002899	
0.007477	-0.007782	0.767987	0.006867	0.052644	0.003204	
0.008392	-0.007782	0.769207	0.005951	0.050507	0.003204	
0.008392	-0.007172	0.769818	0.006256	0.049897	0.003510	
0.007782	-0.007782	0.770733	0.007477	0.048066	0.003204	
0.008392	-0.008087	0.770123	0.006867	0.048066	0.003815	
0.007782	-0.008392	0.770428	0.007172	0.048066	0.003510	
0.007477	-0.008698	0.770733	0.008087	0.047761	0.003510	
0.008087	-0.008392	0.770733	0.007172	0.048371	0.003510	
0.008087	-0.007782	0.771954	0.008087	0.047761	0.003815	
0.007477	-0.006561	0.768902	0.007782	0.048371	0.005035	
0.008087	-0.006867	0.768902	0.007782	0.047456	0.003204	
0.007782	-0.006256	0.769207	0.008392	0.048676	0.005341	
0.008392	-0.006867	0.768292	0.007782	0.048066	0.004120	
0.008087	-0.006256	0.767681	0.007782	0.049897	0.005035	
0.008087	-0.006561	0.768902	0.009308	0.049897	0.003815	
0.008087	-0.006561	0.767071	0.009308	0.048981	0.003510	
0.008087	-0.006256	0.766766	0.009308	0.049897	0.003815	
0.007477	-0.006561	0.767681	0.009613	0.050507	0.004425	
0.007477	-0.005035	0.767987	0.010224	0.050813	0.003815	
0.007172	-0.004425	0.766766	0.010224	0.050813	0.003815	
0.005035	-0.005646	0.767681	0.011444	0.052033	0.003815	
0.006256	-0.004730	0.767987	0.012055	0.052644	0.004425	
0.005646	-0.005646	0.768902	0.013581	0.054170	0.003815	
0.004425	-0.003815	0.767987	0.013275	0.054475	0.005035	
0.004120	-0.004425	0.769207	0.015106	0.056001	0.003510	
0.004120	-0.003815	0.769207	0.015412	0.056306	0.005035	
0.002289	-0.002899	0.768902	0.015106	0.057221	0.005035	
0.002899	-0.001678	0.769818	0.015717	0.058442	0.005035	
0.001984	-0.002899	0.769818	0.015412	0.059968	0.005035	
0.001678	-0.002289	0.769207	0.015412	0.059968	0.005035	
0.001984	-0.002289	0.769818	0.015412	0.060883	0.005646	
0.001373	-0.001984	0.768292	0.016022	0.060578	0.005035	
0.001678	-0.000458	0.768292	0.016022	0.061799	0.004120	
0.002899	-0.001984	0.767987	0.017243	0.061189	0.004120	
0.002289	-0.000763	0.767681	0.016938	0.060883	0.004120	
0.003204	-0.001678	0.768292	0.017243	0.060273	0.004120	
0.003510	-0.001678	0.767987	0.017243	0.059968	0.003510	
0.004120	-0.001984	0.768292	0.017243	0.060578	0.004120	
0.004425	-0.001678	0.768902	0.016327	0.059968	0.003510	
0.003510	-0.001984	0.769207	0.017243	0.059052	0.003510	
0.004425	-0.002899	0.768902	0.017243	0.058442	0.003510	
0.004120	-0.002289	0.768597	0.016327	0.058747	0.003510	
0.004425	-0.002899	0.767681	0.015412	0.057832	0.003204	
0.005035	-0.002594	0.768292	0.015412	0.056916	0.002899	
0.005035	-0.001678	0.768902	0.015412	0.056306	0.002899	
0.005341	-0.002594	0.767681	0.015717	0.054780	0.002899	
0.004425	-0.001678	0.767987	0.016022	0.055695	0.002899	
0.005646	-0.001984	0.768292	0.016022	0.054170	0.002289	
0.005035	-0.001678	0.769818	0.015412	0.054170	0.001984	
0.004425	-0.000763	0.769207	0.015717	0.054170	0.001678	
0.005646	0.000153	0.769207	0.015106	0.053559	0.001984	
0.005951	-0.000153	0.770123	0.015106	0.053864	0.001984	
0.005646	0.000153	0.769818	0.014496	0.054475	0.001678	
0.005646	-0.001984	0.770733	0.014191	0.054780	0.001678	
0.005646	-0.001984	0.769207	0.013886	0.054475	0.001373	
0.005341	-0.002289	0.770428	0.013886	0.055695	0.001984	
0.005035	-0.002289	0.770123	0.013581	0.056306	0.001984	
0.005341	-0.003815	0.769818	0.013275	0.056306	0.002289	
0.005646	-0.002899	0.768902	0.013886	0.056306	0.001984	
0.003510	-0.003204	0.767681	0.012970	0.056916	0.001984	
0.004120	-0.003204	0.767681	0.012360	0.056306	0.002289	
0.004425	-0.004730	0.767681	0.012360	0.057832	0.002899	
0.003204	-0.003815	0.766766	0.012055	0.057221	0.002289	
0.003815	-0.004730	0.767681	0.011444	0.058747	0.003204	
0.003510	-0.003815	0.768292	0.010529	0.059663	0.003204	
0.004120	-0.004120	0.767681	0.010224	0.058442	0.002289	
0.003204	-0.003815	0.767681	0.010224	0.059663	0.003815	
0.003510	-0.004425	0.768902	0.009613	0.059663	0.005035	
0.001984	-0.004425	0.767071	0.009003	0.058442	0.003204	
0.001984	-0.004730	0.767071	0.007782	0.060578	0.003510	
0.001984	-0.005035	0.766766	0.006256	0.059968	0.003204	
0.001373	-0.006256	0.767681	0.006256	0.059968	0.004120	
0.001373	-0.005951	0.766155	0.005646	0.060273	0.004120	
0.001373	-0.005035	0.765240	0.005341	0.060578	0.005035	
0.001984	-0.007172	0.767681	0.004425	0.060578	0.004425	
0.000458	-0.007782	0.767071	0.003815	0.060578	0.005035	
0.000458	-0.008087	0.768902	0.003510	0.060578	0.005035	
0.001373	-0.006256	0.767681	0.002899	0.060578	0.005035	
0.001373	-0.007172	0.768292	0.001678	0.059968	0.003815	
0.001678	-0.007782	0.767987	0.001373	0.061189	0.005035	
0.002289	-0.008698	0.768292	0.001678	0.060578	0.003815	
0.002899	-0.008698	0.768597	0.000458	0.060578	0.004425	
0.003510	-0.008392	0.768292	-0.000763	0.060578	0.003815	
0.003510	-0.009308	0.767987	-0.001068	0.060578	0.004425	
0.004120	-0.010224	0.768292	-0.001984	0.060578	0.003510	
0.003815	-0.008087	0.767681	-0.001984	0.060273	0.004425	
0.003510	-0.008698	0.768292	-0.002289	0.060273	0.005035	
0.005035	-0.010529	0.767681	-0.002899	0.060883	0.003204	
0.005341	-0.009003	0.767681	-0.004120	0.061189	0.003815	
0.004120	-0.009308	0.768292	-0.004120	0.061799	0.003510	
0.005035	-0.010834	0.768597	-0.005035	0.062104	0.003815	
0.004120	-0.011139	0.768292	-0.004425	0.062715	0.003204	
0.003510	-0.010529	0.767987	-0.004730	0.062409	0.004425	
0.002899	-0.010529	0.767987	-0.005035	0.062409	0.002289	
0.004120	-0.010529	0.768597	-0.005646	0.063020	0.003815	
0.002289	-0.010224	0.768292	-0.006256	0.062715	0.003510	
0.003510	-0.009308	0.768292	-0.006867	0.063325	0.003510	
0.003815	-0.010224	0.767987	-0.007782	0.063020	0.003510	
0.003204	-0.010834	0.767681	-0.007172	0.063325	0.003510	
0.003510	-0.011749	0.767987	-0.007782	0.063020	0.003815	
0.002899	-0.010834	0.766155	-0.007172	0.063935	0.004425	
0.004120	-0.010224	0.767987	-0.007782	0.063020	0.003815	
0.004120	-0.011139	0.768292	-0.007782	0.064240	0.003815	
0.004120	-0.010224	0.768292	-0.006867	0.063020	0.003510	
0.004120	-0.010834	0.768902	-0.005951	0.063020	0.003815	
0.005035	-0.011139	0.768902	-0.006256	0.063325	0.003815	
0.004425	-0.010224	0.768292	-0.005951	0.063325	0.003510	
0.005341	-0.010224	0.767987	-0.005951	0.063325	0.004120	
0.004120	-0.008392	0.767071	-0.005035	0.063935	0.003204	
0.004120	-0.008087	0.767681	-0.004730	0.063935	0.003815	
0.003510	-0.008087	0.767987	-0.005646	0.064240	0.003815	
0.003510	-0.007782	0.767681	-0.005646	0.064240	0.003815	
0.002899	-0.008698	0.768902	-0.005951	0.064851	0.004425	
0.001984	-0.009003	0.768597	-0.006561	0.064546	0.003510	
0.001984	-0.008698	0.767681	-0.005951	0.064851	0.003510	
0.001373	-0.009308	0.767681	-0.005646	0.064851	0.003815	
0.001373	-0.009308	0.768597	-0.005035	0.065156	0.004120	
0.000458	-0.009308	0.768597	-0.006256	0.065156	0.003815	
0.000153	-0.008392	0.767987	-0.005951	0.065156	0.003815	
0.000153	-0.008087	0.769207	-0.005035	0.065156	0.005035	
0.000153	-0.009308	0.769207	-0.005035	0.064851	0.005341	
0.000153	-0.008698	0.769207	-0.004425	0.065156	0.005035	
0.000153	-0.009003	0.768902	-0.004425	0.064851	0.003510	
0.000153	-0.008698	0.768292	-0.002899	0.064240	0.004120	
0.000458	-0.008392	0.767681	-0.002594	0.064240	0.003815	
0.001984	-0.007782	0.767987	-0.002289	0.062715	0.005035	
0.001068	-0.006561	0.766461	-0.002289	0.062104	0.003815	
0.003204	-0.007172	0.766766	-0.001068	0.062104	0.003510	
0.003510	-0.006561	0.767681	-0.001068	0.062104	0.003204	
0.003204	-0.007172	0.766766	-0.000763	0.061189	0.004120	
0.004120	-0.008087	0.766766	-0.000763	0.060273	0.003510	
0.003204	-0.007782	0.766461	-0.001068	0.060273	0.003510	
